"PUMA_CODE","STATE_NAME","STATE_ABBR","STATE_FIPS","PUMA_NAME","METRO_STATUS","POP10","POP17","ALAND_SQMI","AWATER_SQMI","INTPTLAT","INTPTLONG","DENSITY","URBAN_STATUS"
"0601500","California","CA","06","Del Norte, Lassen, Modoc, Plumas & Siskiyou Counties PUMA","Not in metropolitan area",138098,130321,18296.257,817.774,41.404539,-121.090617,7.54788260790171,"Rural"
"0601700","California","CA","06","El Dorado County--El Dorado Hills PUMA","In metropolitan area: Not in central/principal city",181058,184823,1707.883,78.473,38.785532,-120.534398,106.013116823576,"Suburban"
"0601901","California","CA","06","Fresno County (West)--Selma, Kerman & Coalinga Cities PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",144724,147486,2764.136,6.089,36.479205,-120.275302,52.3577711082233,"Rural"
"0601902","California","CA","06","Fresno County (North Central)--Fresno City (North) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",173649,185928,52.399,0.954,36.846425,-119.81151,3313.9754575469,"Suburban"
"0601903","California","CA","06","Fresno County (Central)--Fresno City (East Central) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",101880,106261,22.683,0,36.776545,-119.727836,4491.46938235683,"Suburban"
"0601904","California","CA","06","Fresno County (Central)--Fresno City (Southwest) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",170140,173514,73.752,0,36.741605,-119.858597,2306.92049029179,"Suburban"
"0601905","California","CA","06","Fresno County (Central)--Fresno City (Southeast) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",108177,112913,39.765,0,36.709183,-119.716199,2720.40739343644,"Suburban"
"0601906","California","CA","06","Fresno County (Central)--Clovis City PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",102642,112974,53.349,0.008,36.793325,-119.65889,1923.97233312714,"Rural"
"0601907","California","CA","06","Fresno County (East)--Sanger, Reedley & Parlier Cities PUMA","In metropolitan area: Not in central/principal city",129238,132731,2951.908,46.16,37.003871,-119.056864,43.7811747520587,"Suburban"
"0602300","California","CA","06","Humboldt County PUMA","Not in metropolitan area",134623,135370,3567.987,484.271,40.706673,-123.925818,37.7307989070588,"Rural"
"0602500","California","CA","06","Imperial County--El Centro City PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",174528,180037,4176.603,305.116,33.040816,-115.355395,41.7870695395277,"Rural"
"0602901","California","CA","06","Kern County (West)--Delano, Wasco & Shafter Cities PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",189962,197210,2849.626,8.489,35.386904,-119.463547,66.6620812696122,"Rural"
"0602902","California","CA","06","Kern County (Central)--Bakersfield City (West) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",200370,216503,70.348,0.566,35.333738,-119.087554,2848.26860749417,"Suburban"
"0602903","California","CA","06","Kern County (Central)--Bakersfield City (Northeast) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",155144,162700,97.143,0.492,35.40285,-118.88307,1597.06823960553,"Rural"
"0602904","California","CA","06","Kern County (Central)--Bakersfield City (Southeast) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",107850,111630,77.143,0.063,35.28874,-118.95592,1398.05296656858,"Rural"
"0602905","California","CA","06","Kern County (East)--Ridgecrest, Arvin, Tehachapi & California City Cities PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",186305,190419,5037.656,21.114,35.334658,-118.3111,36.9824775649627,"Rural"
"0603100","California","CA","06","Kings County--Hanford City PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",152982,150054,1389.42,2.111,36.072478,-119.81553,110.104935872522,"Rural"
"0603300","California","CA","06","Lake & Mendocino Counties PUMA","Not in metropolitan area",152506,151778,4762.807,444.757,39.349635,-123.256965,32.0201931340069,"Rural"
"0603701","California","CA","06","Los Angeles County (North/Unincorporated)--Castaic PUMA","In metropolitan area: Not in central/principal city",139801,140646,2103.071,12.901,34.537247,-118.173432,66.474693436408,"Suburban"
"0603702","California","CA","06","Los Angeles County (Northwest)--Santa Clarita City PUMA","In metropolitan area: Not in central/principal city",188102,195266,63.535,0.06,34.414083,-118.494729,2960.6043912804,"Suburban"
"0603703","California","CA","06","Los Angeles County (North Central)--Lancaster City PUMA","In metropolitan area: Not in central/principal city",163632,166379,142.323,0.708,34.724892,-118.209569,1149.72281360005,"Suburban"
"0603704","California","CA","06","Los Angeles County (North Central)--Palmdale City PUMA","In metropolitan area: Not in central/principal city",164268,169251,128.729,0.99,34.591316,-118.109001,1276.07609784897,"Suburban"
"0603705","California","CA","06","Los Angeles County (North)--LA City (Northwest/Chatsworth & Porter Ranch) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",166932,182339,36.85,0.981,34.248524,-118.578349,4530.04070556309,"Suburban"
"0603706","California","CA","06","Los Angeles County (North)--LA City (North Central/Granada Hills & Sylmar) PUMA","In metropolitan area: In central/principal city",136414,143632,29.339,0.355,34.289328,-118.475095,4649.57905859095,"Urban"
"0603707","California","CA","06","Los Angeles County--LA (North Central/Arleta & Pacoima) & San Fernando Cities PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",150967,155253,19.386,0.241,34.275628,-118.410846,7787.42391416486,"Suburban"
"0603708","California","CA","06","Los Angeles County (North)--LA City (Northeast/Sunland, Sun Valley & Tujunga) PUMA","In metropolitan area: In central/principal city",136833,133274,38.869,0.258,34.240905,-118.339516,3520.36327150171,"Urban"
"0603709","California","CA","06","Los Angeles County (Central)--San Gabriel Valley Region (North) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",110202,112380,98.933,0.121,34.212687,-118.111193,1113.90537030111,"Rural"
"0603710","California","CA","06","Los Angeles County--Baldwin Park, Azusa, Duarte & Irwindale Cities PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",174037,178780,37.901,0.955,34.125925,-117.948044,4591.88411915253,"Suburban"
"0603711","California","CA","06","Los Angeles County (East Central)--Glendora, Claremont, San Dimas & La Verne Cities PUMA","In metropolitan area: Not in central/principal city",163941,169326,61.994,0.836,34.126719,-117.792193,2644.46559344453,"Suburban"
"0603712","California","CA","06","Los Angeles County (East Central)--Pomona City PUMA","In metropolitan area: Not in central/principal city",146895,151054,21.9,0.012,34.057978,-117.762168,6707.53424657534,"Suburban"
"0603713","California","CA","06","Los Angeles County (East Central)--Covina & Walnut Cities PUMA","In metropolitan area: Not in central/principal city",109666,112236,24.396,0.021,34.060495,-117.867525,4495.24512215117,"Suburban"
"0603714","California","CA","06","Los Angeles County--Diamond Bar, La Habra Heights (East) Cities & Rowland Heights PUMA","In metropolitan area: Not in central/principal city",109128,112264,43.93,0.112,33.983465,-117.861937,2484.13384930571,"Suburban"
"0603715","California","CA","06","Los Angeles County (East Central)--West Covina City PUMA","In metropolitan area: Not in central/principal city",120111,121146,15.516,0.046,34.054356,-117.918716,7741.10595514308,"Suburban"
"0603716","California","CA","06","Los Angeles County (East Central)--La Puente & Industry Cities PUMA","In metropolitan area: Not in central/principal city",110351,114491,16.626,0.469,34.036176,-117.968689,6637.25490196078,"Suburban"
"0603717","California","CA","06","Los Angeles County (East Central)--Arcadia, San Gabriel & Temple City Cities PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",189098,193613,27.898,0.181,34.122197,-118.061771,6778.19198508854,"Suburban"
"0603718","California","CA","06","Los Angeles County (Central)--Pasadena City PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",135128,139762,19.867,0.119,34.153289,-118.137698,6801.63084512005,"Suburban"
"0603719","California","CA","06","Los Angeles County (Central)--Glendale City PUMA","In metropolitan area: In central/principal city",190790,198507,30.417,0.13,34.181393,-118.24583,6272.47920570733,"Urban"
"0603720","California","CA","06","Los Angeles County (Central)--Burbank City PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",118143,119243,28.411,0.338,34.168344,-118.315765,4158.35415860054,"Suburban"
"0603721","California","CA","06","Los Angeles County (North)--LA City (Northeast/North Hollywood & Valley Village) PUMA","In metropolitan area: In central/principal city",133453,135884,10.31,0.021,34.178503,-118.387208,12944.0349175558,"Urban"
"0603722","California","CA","06","Los Angeles County (Northwest)--LA City (North Central/Van Nuys & North Sherman Oaks) PUMA","In metropolitan area: In central/principal city",159310,168413,13.177,0.059,34.185162,-118.449805,12090.0053122866,"Urban"
"0603723","California","CA","06","Los Angeles County (North)--LA City (North Central/Mission Hills & Panorama City) PUMA","In metropolitan area: In central/principal city",141253,147278,10.277,0.078,34.241799,-118.455049,13744.5752651552,"Urban"
"0603724","California","CA","06","Los Angeles County (Northwest)--LA City (Northwest/Encino & Tarzana) PUMA","In metropolitan area: In central/principal city",167320,179285,29.768,0.356,34.174912,-118.524093,5620.80085998387,"Urban"
"0603725","California","CA","06","Los Angeles County--LA City (Northwest/Canoga Park, Winnetka & Woodland Hills) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",168469,183100,25.846,0.07,34.181989,-118.606821,6518.18463205138,"Suburban"
"0603726","California","CA","06","Los Angeles County--Calabasas, Agoura Hills, Malibu & Westlake Village Cities PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",101503,103097,183.741,74.046,34.067892,-118.745559,552.424336430084,"Rural"
"0603727","California","CA","06","Los Angeles County (Central)--LA City (Central/Pacific Palisades) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",151268,158163,47.467,0.568,34.109307,-118.45175,3186.80346345882,"Suburban"
"0603728","California","CA","06","Los Angeles County (Southwest)--Santa Monica City PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",102511,104311,9.578,0.685,34.018832,-118.480931,10702.7563165588,"Urban"
"0603729","California","CA","06","Los Angeles County (West Central)--LA City (West Central/Westwood & West Los Angeles) PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",195763,206730,16.125,0.015,34.040016,-118.431792,12140.3410852713,"Urban"
"0603730","California","CA","06","Los Angeles County (West Central)--LA City (Central/Hancock Park & Mid-Wilshire) PUMA","In metropolitan area: In central/principal city",164376,168496,11.565,0.001,34.059816,-118.350942,14213.2295719844,"Urban"
"0603731","California","CA","06","Los Angeles County (Central)--West Hollywood & Beverly Hills Cities PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",108399,112010,13.448,0.003,34.091508,-118.379606,8060.60380725758,"Suburban"
"0603732","California","CA","06","Los Angeles County (Central)--LA City (East Central/Hollywood) PUMA","In metropolitan area: In central/principal city",176714,178202,10.401,0.01,34.098697,-118.312532,16990.0971060475,"Urban"
"0603733","California","CA","06","Los Angeles County (Central)--LA City (Central/Koreatown) PUMA","In metropolitan area: In central/principal city",112679,116350,2.878,0,34.061811,-118.296563,39151.8415566366,"Urban"
"0603734","California","CA","06","Los Angeles County--LA City (East Central/Silver Lake, Echo Park & Westlake) PUMA","In metropolitan area: In central/principal city",195576,205369,11.667,0.315,34.080993,-118.26073,16763.1781949087,"Urban"
"0603735","California","CA","06","Los Angeles County--LA City (Mount Washington, Highland Park & Glassell Park) PUMA","In metropolitan area: In central/principal city",193764,199814,19.32,0.077,34.105814,-118.201851,10029.1925465839,"Urban"
"0603736","California","CA","06","Los Angeles County (Central)--Alhambra & South Pasadena Cities PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",114737,117874,11.545,0.022,34.093511,-118.143543,9938.2416630576,"Suburban"
"0603737","California","CA","06","Los Angeles County (Central)--Monterey Park & Rosemead Cities PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",128448,130743,14.6,0.132,34.057599,-118.111339,8797.80821917808,"Suburban"
"0603738","California","CA","06","Los Angeles County (Central)--El Monte & South El Monte Cities PUMA","In metropolitan area: Central/principal city status indeterminable (mixed)",131401,135142,14.87,0.44,34.06201,-118.037601,8836.65097511769,"Suburban"
"0603739","California","CA","06","Los Angeles County (Southeast)--Whittier City & Hacienda Heights PUMA","In metropolitan area: Not in central/principal city",166483,168638,37.007,0.116,33.976021,-118.008555,4498.68943713352,"Suburban"
"0603740","California","CA","06","Los Angeles County (Central)--Pico Rivera & Montebello Cities PUMA","In metropolitan area: Not in central/principal city",128628,130875,16.654,0.566,34.002556,-118.099263,7723.54989792242,"Suburban"
"0603741","California","CA","06","Los Angeles County (Central)--Bell Gardens, Bell, Maywood, Cudahy & Commerce Cities PUMA","In metropolitan area: Not in central/principal city",143492,146021,14.098,0.199,33.98444,-118.164758,10178.1813023124,"Suburban"
"0603742","California","CA","06","Los Angeles County (Central)--Huntington Park City, Florence-Graham & Walnut Park PUMA","In metropolitan area: Not in central/principal city",131781,132647,11.956,0.174,33.984907,-118.223223,11022.1646035463,"Suburban"
"0603743","California","CA","06","Los Angeles County (Central)--East Los Angeles PUMA","In metropolitan area: Not in central/principal city",124007,120890,7.17,0,34.03241,-118.169592,17295.2580195258,"Suburban"
"0603744","California","CA","06","Los Angeles County (Central)--LA City (East Central/Central City & Boyle Heights) PUMA","In metropolitan area: In central/principal city",170583,177771,15.306,0.175,34.043295,-118.226654,11144.8451587613,"Urban"
"0603745","California","CA","06","Los Angeles County (Central)--LA City (Southeast/East Vernon) PUMA","In metropolitan area: In central/principal city",122254,125380,5.619,0,34.006186,-118.259813,21757.2521801032,"Urban"
